pc	M	R	C	k2	j3
9.437878277775391497e-10	1.862814588170903285e+00	9.933684131944893636e+00	2.769041847019940716e-01	2.032767570014361314e-02	0.000000000000000000e+00
9.884959046625586031e-10	1.862522138917153791e+00	9.879655172851455447e+00	2.783747832923897381e-01	1.976035512841572625e-02	0.000000000000000000e+00
1.035321843295661502e-09	1.861834768435432608e+00	9.825622239435466199e+00	2.798023180895503059e-01	1.921285104614042089e-02	0.000000000000000000e+00
1.084365968689608688e-09	1.860761510763548898e+00	9.771612550958961307e+00	2.811866583700134981e-01	1.868467480101794476e-02	0.000000000000000000e+00
1.135733358343102889e-09	1.859311698555094594e+00	9.717653188534553621e+00	2.825277047640067374e-01	1.817530456325195179e-02	0.000000000000000000e+00
1.189534067370320724e-09	1.857494946390150226e+00	9.663771073773203213e+00	2.838253895227311752e-01	1.768426566416271203e-02	0.000000000000000000e+00
1.245883364295008068e-09	1.855321134199366506e+00	9.609992950011580604e+00	2.850796767451512226e-01	1.721105670301616500e-02	0.000000000000000000e+00
1.304901978014401580e-09	1.852800389441246143e+00	9.556345361197669419e+00	2.862905624924335091e-01	1.675518395759513501e-02	0.000000000000000000e+00
1.366716356462010101e-09	1.849943062984054309e+00	9.502854530811426059e+00	2.874580769511878020e-01	1.631616406621503104e-02	0.000000000000000000e+00
1.431458937523481393e-09	1.846759578863756746e+00	9.449544433325041126e+00	2.885823222252176801e-01	1.589349797485769059e-02	0.000000000000000000e+00
1.499268432786047049e-09	1.843260336785264908e+00	9.396437048213430288e+00	2.896634537138521592e-01	1.548668076217959814e-02	0.000000000000000000e+00
1.570290124729377524e-09	1.839455752771132158e+00	9.343554158167533430e+00	2.907016342932516317e-01	1.509522473647285402e-02	0.000000000000000000e+00
1.644676177994662829e-09	1.835356239945400647e+00	9.290917346129809573e+00	2.916970326549839787e-01	1.471865273170724735e-02	0.000000000000000000e+00
1.722585965398783835e-09	1.830972195719877460e+00	9.238547946891904061e+00	2.926498240283153529e-01	1.435649863736517158e-02	0.000000000000000000e+00
1.804186409392068039e-09	1.826313991460905894e+00	9.186467008800335066e+00	2.935601910072395127e-01	1.400831372474865659e-02	0.000000000000000000e+00
